43,17,207,33.50,35.25,204
44,17,526,22.80,25.62,144
45,17,35,5.68,9.11,540
46,17,35,6.05,7.71,540
47,17,35,9.29,9.76,540
48,17,10,8.94,10.16,648
49,17,530,9.06,11.25,48
50,17,530,10.22,11.43,48
51,17,23,13.39,14.19,124
52,17,255,12.11,12.36,1024
53,17,23,14.51,16.19,124
54,17,101,20.99,20.99,608
55,17,1,13.02,13.28,216
56,17,38,18.50,19.09,664
57,17,526,11.30,13.21,144
58,17,535,4.58,4.86,48
59,17,77,1.79,1.79,1024
0,18,526,11.36,11.72,144
1,18,526,15.39,18.29,144
2,18,77,2.16,2.16,1024
3,18,77,0.74,0.74,1024
4,18,535,4.78,5.01,48
5,18,77,2.15,2.15,1024
6,18,535,3.47,3.80,48
7,18,77,3.40,3.40,1024
8,18,535,4.78,6.27,48
9,18,35,4.88,5.64,540
10,18,35,4.75,7.50,540
11,18,35,5.44,9.06,540
12,18,35,5.88,7.14,540
13,18,530,7.14,7.68,48
14,18,35,5.46,6.08,540
15,18,10,7.57,8.81,648
16,18,10,10.68,11.38,648
17,18,23,8.80,10.12,124
18,18,23,12.44,18.83,124
19,18,257,19.48,19.60,712
20,18,257,19.48,19.60,712
21,18,35,18.50,18.74,540
22,18,35,8.11,9.19,540
23,18,35,4.96,7.66,540
24,18,35,5.43,8.25,540
25,18,87,7.80,8.02,924
26,18,35,4.81,8.11,540
27,18,530,7.92,9.18,48
28,18,12,15.31,16.62,980
29,18,77,0.52,0.52,1024
30,18,77,0.12,0.12,1024
31,18,535,3.25,4.41,48
32,18,530,6.22,7.25,48
33,18,35,8.00,8.93,540
34,18,35,5.17,7.36,540
35,18,530,13.42,14.78,48
36,18,35,5.85,11.19,540
37,18,105,14.00,14.00,680
40,18,20,20.78,25.64,68
41,18,98,9.23,12.83,124
42,18,530,10.22,13.54,48
43,18,20,34.71,37.74,68
44,18,23,10.60,12.61,124
45,18,23,8.01,9.87,124
46,18,23,7.98,8.89,124
47,18,35,5.82,7.18,540
48,18,35,9.01,9.38,540
49,18,530,6.22,7.23,48
50,18,23,11.53,11.96,124
51,18,255,11.14,11.79,1024
52,18,530,8.17,12.69,48
54,18,98,30.37,36.87,124
55,18,20,25.86,30.01,68
56,18,8,24.38,25.65,96
57,18,531,33.61,33.88,144
58,18,77,10.81,10.81,1024
59,18,77,2.77,2.77,1024
0,19,233,17.58,18.71,640
1,19,526,11.59,13.18,144
2,19,77,1.81,1.81,1024
3,19,77,0.62,0.62,1024
4,19,535,3.25,3.59,48
5,19,77,2.03,2.03,1024
6,19,535,3.25,3.42,48
7,19,77,1.94,1.94,1024
8,19,77,3.76,3.76,1024
9,19,535,5.36,6.15,48
10,19,35,6.10,7.07,540
11,19,35,4.27,6.15,540
12,19,35,4.47,6.57,540
13,19,35,6.98,7.14,540
14,19,35,5.41,6.22,540
15,19,35,6.05,7.39,540
16,19,530,8.25,9.81,48
17,19,530,9.06,11.02,48
18,19,38,18.84,19.30,664
19,19,257,19.48,19.60,712
20,19,257,19.48,19.60,712
21,19,35,11.36,13.38,540
22,19,38,7.85,8.01,664
23,19,38,10.53,13.46,664
24,19,35,7.76,7.76,540
25,19,35,4.72,7.19,540
26,19,35,5.19,6.23,540
27,19,35,6.60,7.10,540
28,19,86,9.05,15.06,1008
29,19,134,11.93,14.60,960
30,19,77,5.90,5.90,1024
31,19,77,2.28,2.28,1024
32,19,526,6.01,6.22,144
33,19,98,11.57,12.58,124
34,19,530,6.22,7.06,48
35,19,530,6.22,7.25,48
36,19,530,6.22,7.25,48
40,19,23,13.70,16.67,124
41,19,526,10.37,11.89,144
42,19,158,15.06,17.81,548
43,19,526,20.05,21.65,144
44,19,23,8.53,12.52,124
45,19,98,12.60,14.71,124
46,19,23,7.76,9.15,124
47,19,35,4.05,6.07,540
48,19,35,5.66,7.86,540
49,19,530,11.56,11.73,48
50,19,257,11.72,12.10,712
51,19,530,11.00,11.16,48
52,19,23,15.68,18.23,124
53,19,95,20.37,27.62,68
54,19,8,27.82,28.64,96
55,19,1,6.48,6.94,216
56,19,3,3.01,5.08,288
57,19,8,12.81,14.05,96
58,19,530,5.50,5.61,48
59,19,530,5.22,6.42,48
0,20,526,11.36,11.72,144
1,20,526,15.98,18.88,144
2,20,77,0.75,0.75,1024
3,20,77,0.75,0.75,1024
4,20,77,0.75,0.75,1024
5,20,77,0.75,0.75,1024
6,20,77,2.16,2.16,1024
7,20,77,0.74,0.74,1024
8,20,535,3.47,3.80,48
9,20,77,3.40,3.40,1024
10,20,535,4.78,7.38,48
11,20,535,3.81,5.71,48
12,20,535,4.78,5.90,48
13,20,535,8.19,8.93,48
14,20,35,5.10,6.22,540
15,20,35,3.56,7.26,540
16,20,35,6.13,7.68,540
17,20,35,8.76,10.33,540
18,20,23,12.18,12.61,124
19,20,257,19.48,19.60,712
20,20,23,14.01,14.91,124
21,20,1,6.94,6.94,216
22,20,8,4.86,6.48,96
23,20,526,10.89,12.09,144
24,20,530,9.67,9.81,48
25,20,35,4.02,6.06,540
26,20,35,5.31,7.97,540
27,20,35,5.06,6.36,540
28,20,530,13.39,14.92,48
29,20,86,9.69,13.78,1008
30,20,98,9.73,9.98,124
31,20,77,1.73,1.73,1024
32,20,530,6.22,6.95,48
33,20,526,8.92,9.08,144
34,20,35,6.27,8.60,540
35,20,35,4.54,6.82,540
36,20,530,7.92,8.90,48
37,20,530,12.53,13.56,48
38,20,207,33.50,34.67,204
39,20,526,16.54,20.27,144
40,20,38,11.50,11.57,664
41,20,98,11.10,11.83,124
42,20,283,5.16,6.67,1024
43,20,530,4.39,8.92,48
44,20,23,9.57,12.31,124
45,20,35,8.20,10.36,540
46,20,35,6.88,7.92,540
47,20,530,12.64,12.89,48
48,20,35,4.90,6.80,540
49,20,38,8.62,10.09,664
50,20,283,9.75,9.98,1024
51,20,283,9.96,10.04,1024
52,20,98,15.25,16.12,124
53,20,7,10.67,15.17,96
54,20,7,16.28,16.51,96
55,20,7,13.39,16.63,96
56,20,530,6.06,10.58,48
57,20,530,6.06,7.75,48
58,20,530,5.72,6.87,48
59,20,535,4.58,6.15,48
0,21,233,17.51,18.56,640
1,21,526,11.59,13.18,144
2,21,77,0.92,0.92,1024
3,21,77,0.12,0.12,1024
4,21,77,0.92,0.92,1024
5,21,77,0.12,0.12,1024
6,21,77,1.81,1.81,1024
7,21,77,0.62,0.62,1024
8,21,535,3.25,3.42,48
9,21,77,1.94,1.94,1024
10,21,535,3.25,3.42,48
11,21,77,2.03,2.03,1024
12,21,77,3.76,3.76,1024
13,21,77,4.49,4.49,1024
14,21,530,6.22,7.25,48
15,21,530,6.22,6.99,48
16,21,35,5.60,6.22,540
17,21,23,8.54,8.96,124
18,21,23,7.51,11.67,124
19,21,23,10.13,15.39,124
20,21,38,13.76,17.66,664
21,21,3,4.63,5.56,288
22,21,8,6.94,9.15,96
23,21,35,10.15,11.16,540
24,21,35,6.54,7.74,540
25,21,35,5.68,7.21,540
26,21,530,6.22,6.73,48
27,21,35,5.19,6.22,540
28,21,530,14.25,14.61,48
29,21,86,4.31,10.70,1008
30,21,526,10.18,12.24,144
31,21,77,2.62,2.62,1024
32,21,35,6.99,7.53,540
33,21,35,6.67,8.14,540
34,21,35,7.65,8.25,540
35,21,35,6.04,7.20,540
36,21,10,4.42,4.60,648
37,21,23,11.91,12.61,124
38,21,20,20.53,21.73,68
39,21,95,19.29,20.45,68
40,21,98,13.88,16.94,124
41,21,38,15.09,15.43,664
42,21,283,6.56,8.24,1024
43,21,530,5.67,9.16,48
44,21,526,10.28,13.05,144
45,21,35,8.47,10.25,540
46,21,23,7.46,8.71,124
47,21,35,8.47,10.48,540
48,21,35,7.46,8.11,540
49,21,530,10.72,10.98,48
50,21,98,9.56,13.78,124
51,21,98,14.35,16.90,124
52,21,526,8.54,9.19,144
53,21,530,9.14,13.17,48
54,21,535,5.92,9.39,48
55,21,535,3.25,7.61,48
56,21,535,3.25,5.52,48
57,21,535,3.69,6.58,48
58,21,535,4.58,4.77,48
59,21,77,1.88,1.88,1024
0,22,526,11.06,11.43,144
1,22,526,14.19,17.34,144
2,22,77,0.00,0.00,1024
3,22,77,0.00,0.00,1024
4,22,77,0.00,0.00,1024
5,22,77,0.00,0.00,1024
6,22,127,9.03,12.26,252
7,22,127,7.88,11.17,252
8,22,77,5.45,5.45,1024
9,22,77,3.31,3.31,1024
10,22,77,2.16,2.16,1024
11,22,77,0.74,0.74,1024
12,22,535,3.47,3.80,48
13,22,77,3.40,3.40,1024
14,22,535,4.78,7.57,48
15,22,535,7.31,8.44,48
16,22,10,16.06,16.85,648
17,22,38,15.87,16.63,664
18,22,38,13.33,15.82,664
19,22,526,18.54,19.04,144
20,22,7,6.94,13.06,96
22,22,8,13.31,16.95,96
23,22,283,10.36,11.05,1024
24,22,35,6.91,6.92,540
25,22,35,7.88,8.91,540
26,22,10,3.48,4.67,648
27,22,35,4.25,6.00,540
28,22,86,9.29,11.50,1008
29,22,86,2.95,10.17,1008
30,22,283,7.16,7.25,1024
31,22,535,3.25,5.04,48
32,22,35,3.81,5.09,540
33,22,35,5.08,6.83,540
34,22,35,6.06,6.22,540
35,22,530,6.22,6.53,48
36,22,35,4.23,6.43,540
37,22,23,10.60,12.61,124
38,22,23,10.60,12.61,124
39,22,98,9.12,13.45,124
40,22,530,10.97,14.34,48
41,22,526,9.10,13.14,144
42,22,530,5.81,6.94,48
43,22,530,4.39,7.98,48
44,22,10,10.31,11.22,648
45,22,23,10.52,10.70,124
46,22,35,6.89,9.73,540
47,22,530,6.22,7.25,48
48,22,233,13.16,13.41,640
49,22,7,6.99,14.12,96
50,22,3,5.31,6.85,288
51,22,8,6.94,10.56,96
52,22,526,11.00,13.42,144
53,22,530,5.89,9.75,48
54,22,535,3.25,3.84,48
55,22,54,7.70,7.70,1024
56,22,52,2.68,2.68,1024
57,22,77,3.35,3.35,1024
58,22,77,2.92,2.92,1024
59,22,77,2.42,2.42,1024
0,23,233,17.61,18.70,640
1,23,526,11.59,13.18,144
2,23,77,0.00,0.00,1024
3,23,77,0.00,0.00,1024
4,23,77,0.00,0.00,1024
5,23,535,3.25,3.94,48
6,23,130,7.20,10.32,92
7,23,127,7.80,11.10,252
8,23,257,10.05,10.15,712
9,23,77,3.77,3.77,1024
10,23,77,1.81,1.81,1024
11,23,77,0.62,0.62,1024
12,23,535,3.25,3.42,48
13,23,77,1.94,1.94,1024
14,23,77,3.76,3.76,1024
15,23,535,5.36,7.06,48
16,23,257,19.48,19.60,712
17,23,257,19.48,19.60,712
18,23,257,19.48,19.60,712
19,23,35,9.10,12.12,540
20,23,1,6.48,6.94,216
21,23,7,11.14,11.23,96
22,23,526,13.93,14.69,144
23,23,257,7.19,7.92,712
24,23,530,5.89,6.62,48
25,23,35,6.76,7.11,540
26,23,35,5.58,7.35,540
27,23,35,4.49,5.37,540
28,23,86,7.03,15.06,1008
29,23,86,3.91,14.60,1008
30,23,528,7.46,8.34,972
31,23,535,3.25,4.61,48
32,23,35,6.28,8.68,540
33,23,526,5.25,7.08,144
34,23,530,9.83,12.19,48
35,23,35,11.36,13.29,540
36,23,38,15.61,17.09,664
37,23,85,31.08,31.72,448
38,23,530,10.22,11.43,48
39,23,23,13.39,14.19,124
40,23,38,13.44,13.63,664
41,23,283,12.55,13.00,1024
42,23,283,7.12,8.86,1024
43,23,283,6.47,6.62,1024
44,23,530,4.39,6.87,48
45,23,530,6.22,7.25,48
46,23,530,6.22,6.46,48
47,23,283,8.41,9.58,1024
48,23,7,7.92,8.17,96
49,23,3,2.55,4.88,288
50,23,8,6.94,7.33,96
51,23,127,7.93,11.21,252
52,23,531,12.13,12.62,144
53,23,526,8.63,10.79,144
54,23,535,3.25,6.32,48
55,23,535,3.25,4.80,48
56,23,77,4.46,4.46,1024
57,23,530,5.94,6.92,48
58,23,77,3.10,3.10,1024
59,23,77,1.25,1.25,1024
0,24,526,10.73,11.24,144
1,24,526,13.23,16.54,144
2,24,77,2.16,2.16,1024
3,24,77,0.74,0.74,1024
4,24,77,0.00,0.00,1024
5,24,128,2.23,3.94,240
6,24,130,5.42,8.53,92
7,24,44,4.79,15.04,120
8,24,535,4.33,5.36,48
9,24,77,0.61,0.61,1024
10,24,126,15.94,18.61,96
11,24,77,6.50,6.50,1024
12,24,535,4.78,5.01,48
13,24,77,2.15,2.15,1024
14,24,77,4.47,4.47,1024
15,24,535,4.92,4.96,48
16,24,530,9.06,11.25,48
17,24,257,19.48,19.60,712
18,24,10,15.19,16.80,648
19,24,7,13.28,15.39,96
20,24,127,8.48,11.06,252
21,24,5,15.77,16.07,216
22,24,526,7.69,10.51,144
23,24,530,5.89,7.36,48
24,24,535,3.25,3.31,48
25,24,35,5.37,8.71,540
26,24,530,9.06,11.25,48
27,24,526,25.80,27.86,144
28,24,530,11.61,12.26,48
29,24,44,4.37,13.19,120
30,24,283,8.20,8.26,1024
31,24,535,3.25,4.43,48
32,24,526,8.66,9.06,144
33,24,526,6.19,8.86,144
34,24,530,6.22,7.25,48
35,24,530,6.22,7.25,48
36,24,530,24.22,27.47,48
37,24,526,26.28,28.05,144
38,24,38,12.07,12.79,664
39,24,255,11.14,11.79,1024
40,24,283,6.90,8.17,1024
41,24,282,10.64,10.75,960
42,24,283,11.64,11.64,1024
43,24,283,9.59,10.30,1024
44,24,98,9.77,14.22,124
45,24,35,6.23,9.62,540
46,24,35,6.12,7.62,540
47,24,35,8.79,14.17,540
48,24,95,22.51,26.94,68
50,24,31,12.68,13.05,584
51,24,34,19.38,22.42,584
52,24,526,10.29,12.04,144
53,24,530,5.89,9.75,48
54,24,535,3.25,4.03,48
55,24,530,5.39,6.31,48
56,24,530,5.83,6.40,48
57,24,530,5.50,6.92,48
58,24,77,4.10,4.10,1024
59,24,77,1.92,1.92,1024
0,25,530,5.50,6.92,48
1,25,526,11.59,13.18,144
2,25,77,1.81,1.81,1024
3,25,20,0.57,10.32,68
4,25,21,11.14,12.93,88
5,25,20,3.16,10.09,68
6,25,20,0.57,2.30,68
7,25,44,1.79,3.44,120
8,25,23,6.90,12.58,124
9,25,126,15.94,18.65,96
10,25,127,8.89,12.13,252
11,25,533,7.29,9.14,972
12,25,535,3.25,3.59,48
13,25,77,2.03,2.03,1024
14,25,535,3.25,3.67,48
15,25,77,3.35,3.35,1024
16,25,530,9.06,10.56,48
17,25,530,9.06,11.25,48
18,25,257,19.48,19.60,712
19,25,7,12.51,18.39,96
20,25,8,11.14,11.30,96
21,25,126,3.94,4.34,96
22,25,526,5.54,8.62,144
23,25,530,5.89,6.73,48
24,25,77,2.84,2.84,1024
25,25,20,0.57,3.25,68
26,25,21,13.82,14.52,88
27,25,20,2.45,10.64,68
28,25,20,0.57,2.30,68
29,25,44,1.79,3.44,120
30,25,23,6.90,12.68,124
31,25,77,1.28,1.28,1024
32,25,530,6.22,6.26,48
33,25,528,7.03,7.18,972
34,25,530,6.22,7.25,48
35,25,530,6.22,7.25,48
36,25,259,21.11,21.65,780
37,25,35,15.07,15.26,540
38,25,257,11.72,12.29,712
39,25,530,11.00,11.16,48
40,25,283,8.53,9.29,1024
41,25,530,9.67,10.02,48
42,25,259,12.04,12.43,780
43,25,23,13.12,14.55,124
44,25,98,9.23,12.99,124
45,25,35,7.55,8.66,540
46,25,530,11.64,14.22,48
47,25,526,10.60,12.65,144
48,25,8,13.76,34.46,96
51,25,526,8.35,9.29,144
52,25,535,4.33,5.24,48
53,25,526,8.63,10.79,144
54,25,535,3.25,4.54,48
55,25,77,2.67,2.67,1024
56,25,77,1.86,1.86,1024
57,25,77,1.38,1.38,1024
58,25,77,2.17,2.17,1024
59,25,77,2.67,2.67,1024
0,26,535,4.58,6.22,48
1,26,526,14.19,17.34,144
2,26,535,3.25,5.47,48
3,26,44,2.62,4.23,120
4,26,20,15.57,26.00,68
5,26,23,24.04,27.60,124
6,26,535,9.25,9.39,48
7,26,23,6.56,10.48,124
8,26,35,6.66,8.58,540
9,26,49,8.42,10.62,248
10,26,530,14.47,15.33,48
11,26,535,3.25,5.20,48
12,26,77,2.16,2.16,1024
13,26,77,0.74,0.74,1024
14,26,77,4.47,4.47,1024
15,26,77,9.53,9.53,1024
16,26,526,23.06,26.04,144
17,26,23,28.98,29.42,124
18,26,1,6.79,6.94,216
19,26,530,13.89,15.08,48
20,26,530,16.61,16.78,48
21,26,128,10.37,11.89,240
22,26,526,7.97,8.82,144
23,26,530,5.89,9.55,48
24,26,535,3.25,7.61,48
25,26,21,29.77,34.20,88
26,26,44,7.14,9.70,120
27,26,8,5.17,16.83,96
28,26,535,9.25,9.39,48
29,26,23,6.56,10.48,124
30,26,35,6.66,8.58,540
31,26,49,8.42,10.62,248
32,26,35,8.31,8.52,540
33,26,35,7.79,12.64,540
34,26,530,6.22,7.25,48
35,26,44,5.70,7.21,120
36,26,530,7.92,9.44,48
37,26,530,6.22,7.25,48
38,26,282,12.16,12.35,960
39,26,283,9.96,10.04,1024
40,26,281,9.42,9.63,1024
41,26,283,6.66,8.30,1024
42,26,283,5.93,7.63,1024
43,26,526,7.32,7.58,144
44,26,530,18.08,20.28,48
45,26,23,23.38,26.94,124
46,26,23,12.22,15.37,124
47,26,8,11.71,17.98,96
48,26,98,22.13,28.96,124
49,26,133,34.96,35.22,120
50,26,97,33.68,33.75,512
51,26,530,20.22,23.81,48
52,26,526,18.61,19.45,144
53,26,535,4.33,8.69,48
54,26,77,0.57,0.57,1024
55,26,530,2.33,3.18,48
56,26,77,1.92,1.92,1024
57,26,77,2.12,2.12,1024
58,26,77,2.62,2.62,1024
59,26,77,2.46,2.46,1024
0,27,77,12.48,12.48,1024
1,27,283,21.02,21.31,1024
2,27,98,8.37,13.37,124
3,27,45,9.27,11.23,812
4,27,23,25.40,26.10,124
6,27,526,11.92,12.89,144
7,27,21,7.03,9.10,88
8,27,22,5.98,8.53,512
9,27,48,12.27,12.73,968
10,27,49,4.47,9.10,248
11,27,77,6.64,6.64,1024
12,27,535,10.06,10.19,48
13,27,1,13.02,13.28,216
14,27,105,18.50,18.50,680
15,27,526,10.91,12.62,144
16,27,530,6.22,7.25,48
18,27,8,6.94,10.44,96
19,27,530,9.14,12.64,48
20,27,98,14.97,17.77,124
21,27,1,6.48,6.94,216
22,27,7,9.25,11.08,96
23,27,7,12.71,12.92,96
24,27,3,3.01,5.08,288
25,27,7,6.50,8.70,96
26,27,3,3.70,4.94,288
27,27,5,3.70,6.10,216
28,27,5,6.48,6.94,216
29,27,20,0.57,5.47,68
30,27,44,3.49,4.45,120
31,27,20,0.57,4.56,68
32,27,44,21.28,21.31,120
33,27,20,2.94,11.20,68
34,27,20,0.57,2.30,68
35,27,44,1.79,3.44,120
36,27,23,6.90,8.67,124
37,27,38,16.78,17.11,664
38,27,98,9.56,13.78,124
39,27,98,14.35,16.90,124
40,27,98,9.23,14.41,124
41,27,255,11.39,11.67,1024
42,27,283,11.20,11.20,1024
43,27,283,7.18,8.16,1024
44,27,530,10.06,14.64,48
46,27,530,7.89,9.92,48
47,27,1,6.48,6.94,216
48,27,3,2.08,3.66,288
49,27,8,10.92,34.44,96
50,27,7,25.22,28.94,96
51,27,8,14.83,17.23,96
52,27,531,10.10,11.54,144
53,27,526,8.63,10.79,144
54,27,77,1.92,1.92,1024
55,27,77,2.33,2.33,1024
56,27,77,2.67,2.67,1024
57,27,77,2.67,2.67,1024
58,27,77,3.12,3.12,1024
59,27,77,2.12,2.12,1024
0,28,77,1.38,1.38,1024
1,28,535,3.25,7.61,48
2,28,526,8.02,8.49,144
3,28,98,12.77,13.93,124
4,28,530,12.61,16.25,48
5,28,526,31.62,33.31,144
6,28,127,11.53,13.02,252
7,28,86,21.96,23.77,1008
8,28,127,8.68,11.93,252
9,28,20,1.71,2.04,68
10,28,44,3.32,5.78,120
11,28,38,12.14,12.45,664
12,28,33,13.64,14.67,980
13,28,535,14.75,14.78,48
14,28,526,23.92,26.54,144
15,28,23,27.86,30.10,124
16,28,535,6.83,10.14,48
17,28,130,17.99,26.56,92
18,28,526,16.68,18.76,144
19,28,1,6.48,6.94,216
20,28,3,3.94,4.86,288
21,28,34,10.81,11.32,584
22,28,7,16.28,16.46,96
23,28,7,13.39,15.15,96
24,28,33,13.72,15.77,980
25,28,7,13.39,14.28,96
26,28,32,14.41,17.51,980
27,28,530,14.50,15.91,48
28,28,31,10.81,11.32,584
29,28,3,4.63,4.86,288
30,28,3,4.53,5.29,288
31,28,44,1.33,3.93,120
32,28,44,14.92,17.82,120
33,28,8,11.71,18.47,96
34,28,535,9.25,9.39,48
35,28,23,6.56,10.48,124
36,28,35,6.91,8.85,540
37,28,49,8.42,10.62,248
38,28,20,11.20,13.22,68
39,28,44,5.16,15.82,120
40,28,526,10.08,10.64,144
41,28,10,10.82,10.93,648
42,28,283,8.80,9.05,1024
43,28,258,11.61,11.67,984
44,28,23,19.75,19.92,124
45,28,7,8.10,18.27,96
46,28,3,3.94,4.86,288
47,28,34,10.81,11.32,584
48,28,33,13.72,15.77,980
49,28,7,13.39,14.28,96
50,28,98,17.83,19.49,124
51,28,33,16.28,16.92,980
52,28,8,10.67,13.13,96
53,28,51,15.34,15.34,720
54,28,77,0.75,0.75,1024
55,28,77,4.30,4.30,1024
56,28,77,5.11,5.11,1024
57,28,77,3.74,3.74,1024
58,28,530,4.33,5.82,48
59,28,535,3.92,3.97,48
0,29,77,2.58,2.58,1024
1,29,535,3.47,4.16,48
2,29,535,4.58,6.22,48
3,29,1,6.48,6.94,216
4,29,5,6.81,6.94,216
5,29,252,16.89,17.49,264
6,29,7,6.25,8.89,96
7,29,23,25.23,26.10,124
8,29,530,14.56,17.69,48
9,29,530,11.64,11.89,48
10,29,35,9.03,9.61,540
11,29,283,9.26,9.31,1024
12,29,535,4.25,6.44,48
13,29,3,2.55,4.07,288
14,29,3,2.08,3.66,288
15,29,2,4.07,5.09,328
16,29,5,6.81,6.94,216
17,29,1,2.78,6.94,216
18,29,3,3.01,3.66,288
19,29,8,6.94,7.49,96
20,29,33,14.46,14.85,980
21,29,526,12.99,14.89,144
22,29,535,5.92,9.39,48
23,29,535,6.44,8.36,48
24,29,77,7.94,7.94,1024
25,29,530,6.00,6.25,48
26,29,35,8.41,8.59,540
27,29,527,9.88,9.93,668
28,29,535,4.25,6.44,48
29,29,32,14.46,14.85,980
30,29,7,6.94,7.49,96
31,29,3,2.08,4.47,288
32,29,5,3.70,5.79,216
33,29,8,9.03,11.44,96
34,29,526,11.92,12.89,144
35,29,20,0.57,4.30,68
36,29,44,3.49,4.45,120
37,29,20,1.90,4.32,68
38,29,20,0.57,2.30,68
39,29,44,1.79,3.44,120
40,29,23,6.90,9.77,124
41,29,283,5.56,5.88,1024
42,29,530,7.89,9.03,48
43,29,1,3.70,6.94,216
44,29,3,8.00,8.33,288
45,29,8,6.94,9.87,96
46,29,33,14.46,14.85,980
47,29,526,12.99,14.89,144
48,29,535,3.25,6.55,48
49,29,535,3.25,7.61,48
50,29,535,5.92,9.14,48
51,29,535,3.25,7.61,48
52,29,530,7.06,7.58,48
53,29,530,6.11,7.53,48
54,29,77,3.96,3.96,1024
55,29,77,4.12,4.12,1024
56,29,535,4.92,6.23,48
57,29,530,5.72,6.67,48
58,29,77,3.65,3.65,1024
59,29,77,0.17,0.17,1024
0,30,77,0.62,0.62,1024
1,30,535,3.25,3.66,48
2,30,7,4.86,8.35,96
3,30,34,10.81,11.32,584
4,30,98,17.83,19.49,124
5,30,23,16.92,17.34,124
6,30,526,15.13,18.06,144
7,30,283,8.14,8.45,1024
8,30,87,7.92,8.13,924
9,30,535,3.92,7.56,48
10,30,77,2.20,2.20,1024
11,30,535,3.25,3.62,48
12,30,77,0.82,0.82,1024
13,30,535,3.25,7.61,48
14,30,535,4.53,8.89,48
15,30,7,13.39,14.28,96
16,30,98,17.83,19.15,124
17,30,23,12.12,15.51,124
18,30,7,14.39,14.91,96
19,30,98,19.04,19.72,124
20,30,530,13.89,15.08,48
21,30,526,12.53,14.54,144
22,30,535,3.25,5.72,48
23,30,283,8.14,8.45,1024
24,30,87,7.92,8.13,924
25,30,535,3.92,4.46,48
26,30,77,2.20,2.20,1024
27,30,535,3.25,3.62,48
28,30,77,0.24,0.24,1024
29,30,535,3.25,5.26,48
30,30,535,7.61,11.97,48
31,30,8,14.39,17.03,96
32,30,8,10.67,10.96,96
33,30,526,17.93,18.39,144
34,30,20,3.55,10.72,68
35,30,44,2.62,4.23,120
36,30,44,7.67,11.86,120
37,30,46,13.80,15.53,1012
38,30,535,9.25,9.39,48
39,30,23,6.56,10.48,124
40,30,35,6.63,8.54,540
41,30,35,11.51,12.96,540
42,30,530,15.03,17.82,48
43,30,7,10.67,10.96,96
44,30,7,14.39,14.91,96
45,30,98,19.04,19.72,124
46,30,530,13.89,15.08,48
47,30,526,12.89,13.68,144
48,30,77,1.46,1.46,1024
49,30,77,4.01,4.01,1024
50,30,77,0.90,0.90,1024
51,30,77,2.46,2.46,1024
52,30,535,3.25,3.32,48
53,30,283,8.14,8.45,1024
54,30,87,7.92,8.13,924
55,30,535,3.92,4.42,48
56,30,535,3.25,6.04,48
57,30,535,3.25,4.65,48
58,30,77,2.10,2.10,1024
59,30,77,2.25,2.25,1024
0,31,77,0.54,0.54,1024
1,31,535,3.47,5.37,48
2,31,535,3.25,7.61,48
3,31,526,12.72,15.29,144
4,31,526,9.92,10.91,144
5,31,530,9.42,12.56,48
6,31,535,3.25,4.16,48
7,31,535,3.92,4.01,48
8,31,77,6.29,6.29,1024
9,31,77,0.00,0.00,1024
10,31,77,0.84,0.84,1024
11,31,77,2.60,2.60,1024
12,31,530,7.03,7.48,48
13,31,77,6.99,6.99,1024
14,31,77,6.23,6.23,1024
15,31,530,8.92,12.06,48
16,31,257,10.08,10.45,712
17,31,259,10.60,10.78,780
18,31,530,8.19,9.78,48
19,31,530,6.00,6.25,48
20,31,35,8.52,9.53,540
21,31,37,8.44,8.65,924
22,31,77,3.07,3.07,1024
23,31,535,3.92,4.01,48
24,31,77,6.29,6.29,1024
25,31,77,0.00,0.00,1024
26,31,77,0.84,0.84,1024
27,31,77,2.60,2.60,1024
28,31,530,7.03,7.48,48
29,31,77,1.59,1.59,1024
30,31,535,5.75,7.67,48
31,31,535,4.25,6.44,48
32,31,535,3.25,7.32,48
33,31,535,4.33,5.36,48
34,31,49,4.47,9.10,248
35,31,45,9.99,10.70,812
36,31,23,13.88,15.36,124
37,31,535,10.39,11.80,48
38,31,526,11.92,12.89,144
39,31,21,7.03,9.10,88
40,31,23,17.52,20.13,124
41,31,526,12.21,15.09,144
42,31,526,8.83,9.42,144
43,31,530,9.14,13.17,48
44,31,535,3.25,7.61,48
45,31,535,9.97,10.33,48
46,31,87,12.18,12.26,924
47,31,77,8.98,8.98,1024
48,31,257,10.08,10.58,712
49,31,35,8.74,10.03,540
50,31,526,7.81,8.19,144
51,31,35,8.46,8.71,540
52,31,77,2.51,2.51,1024
53,31,535,3.92,4.01,48
54,31,77,6.29,6.29,1024
55,31,77,0.00,0.00,1024
56,31,77,1.22,1.22,1024
57,31,77,2.31,2.31,1024
58,31,77,2.62,2.62,1024
59,31,77,2.51,2.51,1024
0,32,77,3.04,3.04,1024
1,32,77,2.82,2.82,1024
2,32,530,5.17,6.58,48
3,32,535,4.58,6.22,48
4,32,530,6.50,6.75,48
5,32,535,3.25,4.97,48
6,32,77,0.00,0.00,1024
7,32,535,3.25,4.68,48
8,32,35,8.47,8.57,540
9,32,77,4.10,4.10,1024
10,32,77,0.19,0.19,1024
11,32,77,2.06,2.06,1024
12,32,535,3.25,7.33,48
13,32,283,9.74,10.45,1024
14,32,35,9.00,9.26,540
15,32,530,7.53,7.58,48
16,32,535,3.25,6.26,48
17,32,530,6.50,6.75,48
18,32,77,0.47,0.47,1024
